Year,Cluster,Indicator,Attribute,Value,Province,Area Council
2025,Food Security,Cash Crop Production,cocoa,60,Shefa,Makimae
2025,Food Security,Cash Crop Production,cocoa,60,Shefa,Tongariki
2025,Food Security,Cash Crop Production,cocoa,60,Shefa,Nguna
2025,Food Security,Cash Crop Production,cocoa,60,Shefa,Emau
2025,Food Security,Cash Crop Production,cocoa,60,Shefa,Malorua
2025,Food Security,Cash Crop Production,cocoa,60,Shefa,North Efate
2025,Food Security,Cash Crop Production,cocoa,60,Shefa,Mele
2025,Food Security,Cash Crop Production,cocoa,60,Shefa,Tanvasoko
2025,Food Security,Cash Crop Production,cocoa,60,Shefa,Ifira
2025,Food Security,Cash Crop Production,cocoa,60,Shefa,Pango
2025,Food Security,Cash Crop Production,cocoa,60,Shefa,Erakor
2025,Food Security,Cash Crop Production,cocoa,60,Shefa,Eratap
2025,Food Security,Cash Crop Production,cocoa,60,Shefa,Eton
2025,Food Security,Cash Crop Production,cocoa,60,Tafea,North Erromango
2025,Food Security,Cash Crop Production,cocoa,60,Tafea,South Erromango
2025,Food Security,Cash Crop Production,cocoa,60,Tafea,Aniwa
2025,Food Security,Cash Crop Production,cocoa,60,Tafea,North Tanna
2025,Food Security,Cash Crop Production,cocoa,60,Tafea,West Tanna
2025,Food Security,Cash Crop Production,cocoa,60,Tafea,Middle Bush Tanna
2025,Food Security,Cash Crop Production,cocoa,60,Tafea,South West Tanna
2025,Food Security,Cash Crop Production,cocoa,60,Tafea,Whitesands
2025,Food Security,Cash Crop Production,cocoa,60,Tafea,South Tanna
2025,Food Security,Cash Crop Production,cocoa,60,Tafea,Futuna
2025,Food Security,Cash Crop Production,cocoa,60,Tafea,Aneityum
2025,Food Security,Cash Crop Production,coconut,120,Torba,Torres
2025,Food Security,Cash Crop Production,coconut,120,Torba,Ureparapara
2025,Food Security,Cash Crop Production,coconut,120,Torba,Motalava
2025,Food Security,Cash Crop Production,coconut,120,Torba,East Vanualava
2025,Food Security,Cash Crop Production,coconut,120,Torba,West Vanualava
2025,Food Security,Cash Crop Production,coconut,120,Torba,Mota
2025,Food Security,Cash Crop Production,coconut,120,Torba,East Gaua
2025,Food Security,Cash Crop Production,coconut,120,Torba,West Gaua
2025,Food Security,Cash Crop Production,coconut,120,Torba,Merelava
2025,Food Security,Cash Crop Production,coconut,120,Sanma,Luganville
2025,Food Security,Cash Crop Production,coconut,120,Sanma,North West Santo
2025,Food Security,Cash Crop Production,coconut,120,Sanma,Big Bay Coast
2025,Food Security,Cash Crop Production,coconut,120,Sanma,Big Bay Inland
2025,Food Security,Cash Crop Production,coconut,120,Sanma,West Santo
2025,Food Security,Cash Crop Production,coconut,120,Sanma,South Santo 1
2025,Food Security,Cash Crop Production,coconut,120,Sanma,South Santo 2
2025,Food Security,Cash Crop Production,coconut,120,Sanma,East Santo
2025,Food Security,Cash Crop Production,coconut,120,Sanma,South East Santo
2025,Food Security,Cash Crop Production,coconut,120,Sanma,Canal Fanafo
2025,Food Security,Cash Crop Production,coconut,120,Sanma,West Malo
2025,Food Security,Cash Crop Production,coconut,120,Sanma,East Malo
2025,Food Security,Cash Crop Production,coconut,120,Penama,West Ambae
2025,Food Security,Cash Crop Production,coconut,120,Penama,North Ambae
2025,Food Security,Cash Crop Production,coconut,120,Penama,East Ambae
2025,Food Security,Cash Crop Production,coconut,120,Penama,South Ambae
2025,Food Security,Cash Crop Production,coconut,120,Penama,North Maewo
2025,Food Security,Cash Crop Production,coconut,120,Penama,South Maewo
2025,Food Security,Cash Crop Production,coconut,120,Penama,North Pentecost
2025,Food Security,Cash Crop Production,coconut,120,Penama,Central Pentecost 1
2025,Food Security,Cash Crop Production,coconut,120,Penama,Central Pentecost 2
2025,Food Security,Cash Crop Production,coconut,120,Penama,South Pentecost
2025,Food Security,Cash Crop Production,coconut,120,Malampa,North West Malekula
2025,Food Security,Cash Crop Production,coconut,120,Malampa,North East Malekula
2025,Food Security,Cash Crop Production,coconut,120,Malampa,Central Malekula
2025,Food Security,Cash Crop Production,coconut,120,Malampa,South West Malekula
2025,Food Security,Cash Crop Production,coconut,120,Malampa,South East Malekula
2025,Food Security,Cash Crop Production,coconut,120,Malampa,South Malekula
2025,Food Security,Cash Crop Production,coconut,120,Malampa,North Ambrym
2025,Food Security,Cash Crop Production,coconut,120,Malampa,West Ambrym
2025,Food Security,Cash Crop Production,coconut,120,Malampa,South East Ambrym
2025,Food Security,Cash Crop Production,coconut,120,Malampa,Paama
2025,Food Security,Cash Crop Production,coconut,120,Shefa,Port Vila
2025,Food Security,Cash Crop Production,coconut,120,Shefa,Vermali
2025,Food Security,Cash Crop Production,coconut,120,Shefa,Vermaul
2025,Food Security,Cash Crop Production,coconut,120,Shefa,Varisu
2025,Food Security,Cash Crop Production,coconut,120,Shefa,South Epi
2025,Food Security,Cash Crop Production,coconut,120,Shefa,North Tongoa
2025,Food Security,Cash Crop Production,coconut,120,Shefa,Makimae
2025,Food Security,Cash Crop Production,coconut,120,Shefa,Tongariki
2025,Food Security,Cash Crop Production,coconut,120,Shefa,Nguna
2025,Food Security,Cash Crop Production,coconut,120,Shefa,Emau
2025,Food Security,Cash Crop Production,coconut,120,Shefa,Malorua
2025,Food Security,Cash Crop Production,coconut,120,Shefa,North Efate
2025,Food Security,Cash Crop Production,coconut,120,Shefa,Mele
2025,Food Security,Cash Crop Production,coconut,120,Shefa,Tanvasoko
2025,Food Security,Cash Crop Production,coconut,120,Shefa,Ifira
2025,Food Security,Cash Crop Production,coconut,120,Shefa,Pango
2025,Food Security,Cash Crop Production,coconut,120,Shefa,Erakor
2025,Food Security,Cash Crop Production,coconut,120,Shefa,Eratap
2025,Food Security,Cash Crop Production,coconut,120,Shefa,Eton
2025,Food Security,Cash Crop Production,coconut,120,Tafea,North Erromango
2025,Food Security,Cash Crop Production,coconut,120,Tafea,South Erromango
2025,Food Security,Cash Crop Production,coconut,120,Tafea,Aniwa
2025,Food Security,Cash Crop Production,coconut,120,Tafea,North Tanna
2025,Food Security,Cash Crop Production,coconut,120,Tafea,West Tanna
2025,Food Security,Cash Crop Production,coconut,120,Tafea,Middle Bush Tanna
2025,Food Security,Cash Crop Production,coconut,120,Tafea,South West Tanna
2025,Food Security,Cash Crop Production,coconut,120,Tafea,Whitesands
2025,Food Security,Cash Crop Production,coconut,120,Tafea,South Tanna
2025,Food Security,Cash Crop Production,coconut,120,Tafea,Futuna
2025,Food Security,Cash Crop Production,coconut,120,Tafea,Aneityum
2025,Food Security,Cash Crop Production,coffee,560,Torba,Torres
2025,Food Security,Cash Crop Production,coffee,560,Torba,Ureparapara
2025,Food Security,Cash Crop Production,coffee,560,Torba,Motalava
2025,Food Security,Cash Crop Production,coffee,560,Torba,East Vanualava
2025,Food Security,Cash Crop Production,coffee,560,Torba,West Vanualava
2025,Food Security,Cash Crop Production,coffee,560,Torba,Mota
2025,Food Security,Cash Crop Production,coffee,560,Torba,East Gaua
2025,Food Security,Cash Crop Production,coffee,560,Torba,West Gaua
2025,Food Security,Cash Crop Production,coffee,560,Torba,Merelava
2025,Food Security,Cash Crop Production,coffee,560,Sanma,Luganville
2025,Food Security,Cash Crop Production,coffee,560,Sanma,North West Santo
2025,Food Security,Cash Crop Production,coffee,560,Sanma,Big Bay Coast
2025,Food Security,Cash Crop Production,coffee,560,Sanma,Big Bay Inland
2025,Food Security,Cash Crop Production,coffee,560,Sanma,West Santo
2025,Food Security,Cash Crop Production,coffee,560,Sanma,South Santo 1
2025,Food Security,Cash Crop Production,coffee,560,Sanma,South Santo 2
2025,Food Security,Cash Crop Production,coffee,560,Sanma,East Santo
2025,Food Security,Cash Crop Production,coffee,560,Sanma,South East Santo
2025,Food Security,Cash Crop Production,coffee,560,Sanma,Canal Fanafo
2025,Food Security,Cash Crop Production,coffee,560,Sanma,West Malo
2025,Food Security,Cash Crop Production,coffee,560,Sanma,East Malo
2025,Food Security,Cash Crop Production,coffee,560,Penama,West Ambae
2025,Food Security,Cash Crop Production,coffee,560,Penama,North Ambae
2025,Food Security,Cash Crop Production,coffee,560,Penama,East Ambae
2025,Food Security,Cash Crop Production,coffee,560,Penama,South Ambae
2025,Food Security,Cash Crop Production,coffee,560,Penama,North Maewo
2025,Food Security,Cash Crop Production,coffee,560,Penama,South Maewo
2025,Food Security,Cash Crop Production,coffee,560,Penama,North Pentecost
2025,Food Security,Cash Crop Production,coffee,560,Penama,Central Pentecost 1
2025,Food Security,Cash Crop Production,coffee,560,Penama,Central Pentecost 2
2025,Food Security,Cash Crop Production,coffee,560,Penama,South Pentecost
2025,Food Security,Cash Crop Production,coffee,560,Malampa,North West Malekula
2025,Food Security,Cash Crop Production,coffee,560,Malampa,North East Malekula
2025,Food Security,Cash Crop Production,coffee,560,Malampa,Central Malekula
2025,Food Security,Cash Crop Production,coffee,560,Malampa,South West Malekula
2025,Food Security,Cash Crop Production,coffee,560,Malampa,South East Malekula
2025,Food Security,Cash Crop Production,coffee,560,Malampa,South Malekula
2025,Food Security,Cash Crop Production,coffee,560,Malampa,North Ambrym
2025,Food Security,Cash Crop Production,coffee,560,Malampa,West Ambrym
2025,Food Security,Cash Crop Production,coffee,560,Malampa,South East Ambrym
2025,Food Security,Cash Crop Production,coffee,560,Malampa,Paama
2025,Food Security,Cash Crop Production,coffee,560,Shefa,Port Vila
2025,Food Security,Cash Crop Production,coffee,560,Shefa,Vermali
2025,Food Security,Cash Crop Production,coffee,560,Shefa,Vermaul
2025,Food Security,Cash Crop Production,coffee,560,Shefa,Varisu
2025,Food Security,Cash Crop Production,coffee,560,Shefa,South Epi
2025,Food Security,Cash Crop Production,coffee,560,Shefa,North Tongoa
2025,Food Security,Cash Crop Production,coffee,560,Shefa,Makimae
2025,Food Security,Cash Crop Production,coffee,560,Shefa,Tongariki
2025,Food Security,Cash Crop Production,coffee,560,Shefa,Nguna
2025,Food Security,Cash Crop Production,coffee,560,Shefa,Emau
2025,Food Security,Cash Crop Production,coffee,560,Shefa,Malorua
2025,Food Security,Cash Crop Production,coffee,560,Shefa,North Efate
2025,Food Security,Cash Crop Production,coffee,560,Shefa,Mele
2025,Food Security,Cash Crop Production,coffee,560,Shefa,Tanvasoko
2025,Food Security,Cash Crop Production,coffee,560,Shefa,Ifira
2025,Food Security,Cash Crop Production,coffee,560,Shefa,Pango
2025,Food Security,Cash Crop Production,coffee,560,Shefa,Erakor
2025,Food Security,Cash Crop Production,coffee,560,Shefa,Eratap
2025,Food Security,Cash Crop Production,coffee,560,Shefa,Eton
2025,Food Security,Cash Crop Production,coffee,560,Tafea,North Erromango
2025,Food Security,Cash Crop Production,coffee,560,Tafea,South Erromango
2025,Food Security,Cash Crop Production,coffee,560,Tafea,Aniwa
2025,Food Security,Cash Crop Production,coffee,560,Tafea,North Tanna
2025,Food Security,Cash Crop Production,coffee,560,Tafea,West Tanna
2025,Food Security,Cash Crop Production,coffee,560,Tafea,Middle Bush Tanna
2025,Food Security,Cash Crop Production,coffee,560,Tafea,South West Tanna
2025,Food Security,Cash Crop Production,coffee,560,Tafea,Whitesands
2025,Food Security,Cash Crop Production,coffee,560,Tafea,South Tanna
2025,Food Security,Cash Crop Production,coffee,560,Tafea,Futuna
2025,Food Security,Cash Crop Production,coffee,560,Tafea,Aneityum
2025,Food Security,Cash Crop Production,kava,1560,Torba,Torres
2025,Food Security,Cash Crop Production,kava,1560,Torba,Ureparapara
2025,Food Security,Cash Crop Production,kava,1560,Torba,Motalava
2025,Food Security,Cash Crop Production,kava,1560,Torba,East Vanualava
2025,Food Security,Cash Crop Production,kava,1560,Torba,West Vanualava
2025,Food Security,Cash Crop Production,kava,1560,Torba,Mota
2025,Food Security,Cash Crop Production,kava,1560,Torba,East Gaua
2025,Food Security,Cash Crop Production,kava,1560,Torba,West Gaua
2025,Food Security,Cash Crop Production,kava,1560,Torba,Merelava
2025,Food Security,Cash Crop Production,kava,1560,Sanma,Luganville
2025,Food Security,Cash Crop Production,kava,1560,Sanma,North West Santo
2025,Food Security,Cash Crop Production,kava,1560,Sanma,Big Bay Coast
2025,Food Security,Cash Crop Production,kava,1560,Sanma,Big Bay Inland
2025,Food Security,Cash Crop Production,kava,1560,Sanma,West Santo
2025,Food Security,Cash Crop Production,kava,1560,Sanma,South Santo 1
2025,Food Security,Cash Crop Production,kava,1560,Sanma,South Santo 2
2025,Food Security,Cash Crop Production,kava,1560,Sanma,East Santo
2025,Food Security,Cash Crop Production,kava,1560,Sanma,South East Santo
2025,Food Security,Cash Crop Production,kava,1560,Sanma,Canal Fanafo
2025,Food Security,Cash Crop Production,kava,1560,Sanma,West Malo
2025,Food Security,Cash Crop Production,kava,1560,Sanma,East Malo
2025,Food Security,Cash Crop Production,kava,1560,Penama,West Ambae
2025,Food Security,Cash Crop Production,kava,1560,Penama,North Ambae
2025,Food Security,Cash Crop Production,kava,1560,Penama,East Ambae
2025,Food Security,Cash Crop Production,kava,1560,Penama,South Ambae
2025,Food Security,Cash Crop Production,kava,1560,Penama,North Maewo
2025,Food Security,Cash Crop Production,kava,1560,Penama,South Maewo
2025,Food Security,Cash Crop Production,kava,1560,Penama,North Pentecost
2025,Food Security,Cash Crop Production,kava,1560,Penama,Central Pentecost 1
2025,Food Security,Cash Crop Production,kava,1560,Penama,Central Pentecost 2
2025,Food Security,Cash Crop Production,kava,1560,Penama,South Pentecost
2025,Food Security,Cash Crop Production,kava,1560,Malampa,North West Malekula
2025,Food Security,Cash Crop Production,kava,1560,Malampa,North East Malekula
2025,Food Security,Cash Crop Production,kava,1560,Malampa,Central Malekula
2025,Food Security,Cash Crop Production,kava,1560,Malampa,South West Malekula
2025,Food Security,Cash Crop Production,kava,1560,Malampa,South East Malekula
2025,Food Security,Cash Crop Production,kava,1560,Malampa,South Malekula
2025,Food Security,Cash Crop Production,kava,1560,Malampa,North Ambrym
2025,Food Security,Cash Crop Production,kava,1560,Malampa,West Ambrym
2025,Food Security,Cash Crop Production,kava,1560,Malampa,South East Ambrym
2025,Food Security,Cash Crop Production,kava,1560,Malampa,Paama
2025,Food Security,Cash Crop Production,kava,1560,Shefa,Port Vila
2025,Food Security,Cash Crop Production,kava,1560,Shefa,Vermali
2025,Food Security,Cash Crop Production,kava,1560,Shefa,Vermaul
2025,Food Security,Cash Crop Production,kava,1560,Shefa,Varisu
2025,Food Security,Cash Crop Production,kava,1560,Shefa,South Epi
2025,Food Security,Cash Crop Production,kava,1560,Shefa,North Tongoa
2025,Food Security,Cash Crop Production,kava,1560,Shefa,Makimae
2025,Food Security,Cash Crop Production,kava,1560,Shefa,Tongariki
2025,Food Security,Cash Crop Production,kava,1560,Shefa,Nguna
2025,Food Security,Cash Crop Production,kava,1560,Shefa,Emau
2025,Food Security,Cash Crop Production,kava,1560,Shefa,Malorua
2025,Food Security,Cash Crop Production,kava,1560,Shefa,North Efate
2025,Food Security,Cash Crop Production,kava,1560,Shefa,Mele
2025,Food Security,Cash Crop Production,kava,1560,Shefa,Tanvasoko
2025,Food Security,Cash Crop Production,kava,1560,Shefa,Ifira
2025,Food Security,Cash Crop Production,kava,1560,Shefa,Pango
2025,Food Security,Cash Crop Production,kava,1560,Shefa,Erakor
2025,Food Security,Cash Crop Production,kava,1560,Shefa,Eratap
2025,Food Security,Cash Crop Production,kava,1560,Shefa,Eton
2025,Food Security,Cash Crop Production,kava,1560,Tafea,North Erromango
2025,Food Security,Cash Crop Production,kava,1560,Tafea,South Erromango
2025,Food Security,Cash Crop Production,kava,1560,Tafea,Aniwa
2025,Food Security,Cash Crop Production,kava,1560,Tafea,North Tanna
